participant_id,group,timestamp,event_type,session_id,course_id,step_number,success,duration_seconds,hint_level
P015,B,2025-12-21T12:23:32.594Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,5,0,0,0
P015,B,2025-12-21T12:23:32.716Z,topic_introduced,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:23:32.824Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,5,0,0,0
P015,B,2025-12-21T12:25:29.659Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,5,1,0,0
P015,B,2025-12-21T12:25:30.171Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:25:30.393Z,incorrect_solution,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:26:48.445Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,5,1,0,0
P015,B,2025-12-21T12:26:48.935Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:26:49.122Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:26:49.239Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,5,0,0,0
P015,B,2025-12-21T12:28:00.590Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,5,0,0,0
P015,B,2025-12-21T12:28:00.673Z,step_complete,session-1766315342641-o1b6qxu9f,interest-calculator,5,0,268,0
P015,B,2025-12-21T12:28:08.058Z,ai_drill_selection,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:28:13.630Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:28:13.630Z,drill_mcq_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:28:57.942Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:28:57.942Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:29:07.288Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:29:07.288Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:29:09.845Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:29:09.845Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:29:21.619Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:29:21.619Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:29:34.401Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:29:34.654Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:29:34.715Z,drill_session_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:29:35.839Z,step_start,session-1766315342641-o1b6qxu9f,interest-calculator,6,0,0,0
P015,B,2025-12-21T12:29:35.839Z,course_access,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:29:35.857Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,6,0,0,0
P015,B,2025-12-21T12:29:35.980Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,6,0,0,0
P015,B,2025-12-21T12:31:44.197Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,6,1,0,0
P015,B,2025-12-21T12:31:44.553Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:31:44.762Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:31:44.865Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,6,0,0,0
P015,B,2025-12-21T12:31:49.336Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,6,0,0,0
P015,B,2025-12-21T12:31:49.373Z,step_complete,session-1766315342641-o1b6qxu9f,interest-calculator,6,0,134,0
P015,B,2025-12-21T12:31:56.026Z,ai_drill_selection,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:32:10.207Z,drill_mcq_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:32:10.207Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:34:51.736Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:34:51.736Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:34:56.379Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:34:56.379Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:36:20.482Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:36:20.482Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:36:29.273Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:36:29.471Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:36:29.675Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:36:29.864Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:36:29.913Z,drill_session_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:36:31.060Z,course_access,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:36:31.060Z,step_start,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:36:31.150Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:36:31.261Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:45:04.025Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:45:04.593Z,error_entry_added,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:45:04.853Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:45:05.069Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:45:05.210Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:45:50.471Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,1,0,0
P015,B,2025-12-21T12:45:50.723Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:45:50.922Z,incorrect_solution,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:46:58.615Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:46:59.104Z,error_entry_added,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:46:59.313Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:46:59.537Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:46:59.673Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:47:22.999Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:47:23.313Z,error_entry_added,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:47:23.514Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:47:23.704Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:47:23.834Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:47:44.703Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:47:44.956Z,error_entry_added,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:47:45.228Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:47:45.421Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:47:45.533Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:48:05.805Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,1,0,0
P015,B,2025-12-21T12:48:06.005Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:48:06.208Z,incorrect_solution,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:48:34.948Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,1,0,0
P015,B,2025-12-21T12:48:35.177Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:48:35.397Z,incorrect_solution,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:49:23.363Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,7,1,0,0
P015,B,2025-12-21T12:49:23.624Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:49:23.809Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:49:23.928Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:49:39.696Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,0,0
P015,B,2025-12-21T12:49:39.761Z,step_complete,session-1766315342641-o1b6qxu9f,interest-calculator,7,0,789,0
P015,B,2025-12-21T12:49:46.269Z,ai_drill_selection,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:49:57.777Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:49:57.777Z,drill_mcq_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:51:00.561Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:51:00.561Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:51:27.956Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:51:27.956Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:51:51.113Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:51:51.113Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:52:01.883Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:01.883Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:52:04.641Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:52:04.641Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:09.391Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:09.392Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:52:14.785Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:14.966Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:15.176Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:15.347Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:15.392Z,drill_session_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:52:16.542Z,course_access,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:52:16.542Z,step_start,session-1766315342641-o1b6qxu9f,interest-calculator,8,0,0,0
P015,B,2025-12-21T12:52:16.556Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,8,0,0,0
P015,B,2025-12-21T12:52:16.790Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,8,0,0,0
P015,B,2025-12-21T12:52:54.266Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,8,1,0,0
P015,B,2025-12-21T12:52:54.477Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:54.689Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:52:54.829Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,8,0,0,0
P015,B,2025-12-21T12:53:22.494Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,8,1,0,0
P015,B,2025-12-21T12:53:22.702Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:53:22.911Z,incorrect_solution,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:53:43.864Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,8,1,0,0
P015,B,2025-12-21T12:53:44.066Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:53:44.251Z,incorrect_solution,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:53:48.079Z,code_execution,session-1766315342641-o1b6qxu9f,interest-calculator,8,1,0,0
P015,B,2025-12-21T12:53:48.308Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:53:48.486Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:53:48.628Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,8,0,0,0
P015,B,2025-12-21T12:54:26.293Z,step_snapshot,session-1766315342641-o1b6qxu9f,interest-calculator,8,0,0,0
P015,B,2025-12-21T12:54:26.351Z,step_complete,session-1766315342641-o1b6qxu9f,interest-calculator,8,0,130,0
P015,B,2025-12-21T12:54:26.400Z,course_complete,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:54:35.113Z,ai_drill_selection,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T12:54:51.713Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:54:51.713Z,drill_mcq_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:55:24.969Z,drill_attempt,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:24.969Z,drill_code_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,1,0,0
P015,B,2025-12-21T12:55:28.082Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:28.305Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:28.500Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:28.700Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:28.881Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:29.040Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:29.253Z,performance_score_update,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:29.450Z,topic_weight_change,session-1766315342641-o1b6qxu9f,,0,0,0,0
P015,B,2025-12-21T12:55:29.495Z,drill_session_completed,session-1766315342641-o1b6qxu9f,interest-calculator,0,0,0,0
P015,B,2025-12-21T13:04:33.819Z,evaluation_submitted,session-1766315342641-o1b6qxu9f,,0,0,0,0
P016,B,2025-12-24T13:54:41.115Z,session_start,session-1766584481115-y69xzcluz,,0,0,0,0
P016,B,2025-12-24T13:54:41.876Z,onboarding_start,session-1766584481115-y69xzcluz,,0,0,0,0
P016,B,2025-12-25T17:18:34.458Z,session_start,session-1766683114458-qb1mwh9g0,,0,0,0,0
P016,B,2025-12-25T17:18:36.288Z,session_start,session-1766683116288-jkg7r7gg3,,0,0,0,0
P016,B,2025-12-25T17:18:36.516Z,onboarding_start,session-1766683116288-jkg7r7gg3,,0,0,0,0
P017,A,2026-01-21T09:31:21.611Z,session_start,session-1768987881611-gdq9fxfmr,,0,0,0,0
P017,A,2026-01-21T09:31:22.031Z,onboarding_start,session-1768987881611-gdq9fxfmr,,0,0,0,0
P017,A,2026-01-21T09:32:50.070Z,onboarding_complete,session-1768987881611-gdq9fxfmr,,0,0,88,0
P017,A,2026-01-21T09:32:59.851Z,session_start,session-1768987979851-232gt1aqx,,0,0,0,0
P017,A,2026-01-21T09:32:59.852Z,session_start,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:00.073Z,course_access,session-1768987979851-232gt1aqx,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:33:00.110Z,step_start,session-1768987979852-c4vrd5sz1,bmi-calculator,1,0,0,0
P017,A,2026-01-21T09:33:00.131Z,learning_profile_initialized,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:00.228Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,1,0,0,0
P017,A,2026-01-21T09:33:00.324Z,topic_introduced,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:00.444Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,1,0,0,0
P017,A,2026-01-21T09:33:31.167Z,code_execution,session-1768987979852-c4vrd5sz1,bmi-calculator,1,1,0,0
P017,A,2026-01-21T09:33:31.416Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:31.633Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:31.767Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,1,0,0,0
P017,A,2026-01-21T09:33:36.299Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,1,0,0,0
P017,A,2026-01-21T09:33:36.397Z,step_complete,session-1768987979852-c4vrd5sz1,bmi-calculator,1,0,37,0
P017,A,2026-01-21T09:33:36.597Z,drill_shown,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:33:40.027Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:40.027Z,drill_mcq_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:33:53.346Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:53.347Z,drill_code_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:33:55.751Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:55.940Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:33:56.002Z,drill_session_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:33:57.128Z,course_access,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:33:57.128Z,step_start,session-1768987979852-c4vrd5sz1,bmi-calculator,2,0,0,0
P017,A,2026-01-21T09:33:57.141Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,2,0,0,0
P017,A,2026-01-21T09:33:57.239Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,2,0,0,0
P017,A,2026-01-21T09:34:22.059Z,code_execution,session-1768987979852-c4vrd5sz1,bmi-calculator,2,1,0,0
P017,A,2026-01-21T09:34:22.263Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:34:22.422Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:34:22.546Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,2,0,0,0
P017,A,2026-01-21T09:34:31.165Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,2,0,0,0
P017,A,2026-01-21T09:34:31.234Z,step_complete,session-1768987979852-c4vrd5sz1,bmi-calculator,2,0,34,0
P017,A,2026-01-21T09:34:31.374Z,drill_shown,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:34:37.351Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:34:40.646Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:34:43.389Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:34:43.389Z,drill_mcq_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:35:05.227Z,drill_code_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:35:05.227Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:35:06.788Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:35:06.962Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:35:07.016Z,drill_session_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:35:08.144Z,course_access,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:35:08.145Z,step_start,session-1768987979852-c4vrd5sz1,bmi-calculator,3,0,0,0
P017,A,2026-01-21T09:35:08.158Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,3,0,0,0
P017,A,2026-01-21T09:35:08.311Z,topic_introduced,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:35:08.425Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,3,0,0,0
P017,A,2026-01-21T09:52:05.484Z,code_execution,session-1768987979852-c4vrd5sz1,bmi-calculator,3,1,0,0
P017,A,2026-01-21T09:52:06.022Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:52:06.235Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:52:06.390Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,3,0,0,0
P017,A,2026-01-21T09:54:38.856Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,3,0,0,0
P017,A,2026-01-21T09:54:39.266Z,step_complete,session-1768987979852-c4vrd5sz1,bmi-calculator,3,0,1171,0
P017,A,2026-01-21T09:54:39.501Z,drill_shown,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:54:44.925Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:54:44.925Z,drill_mcq_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:55:08.318Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:55:08.319Z,drill_code_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:55:15.401Z,drill_code_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:55:15.401Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:55:17.423Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:55:17.615Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:55:17.682Z,drill_session_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:55:18.947Z,step_start,session-1768987979852-c4vrd5sz1,bmi-calculator,4,0,0,0
P017,A,2026-01-21T09:55:18.947Z,course_access,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:55:19.017Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,4,0,0,0
P017,A,2026-01-21T09:55:19.187Z,topic_introduced,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:55:19.316Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,4,0,0,0
P017,A,2026-01-21T09:55:41.645Z,code_execution,session-1768987979852-c4vrd5sz1,bmi-calculator,4,1,0,0
P017,A,2026-01-21T09:55:41.877Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:55:42.113Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:55:42.267Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,4,0,0,0
P017,A,2026-01-21T09:55:47.061Z,step_snapshot,session-1768987979852-c4vrd5sz1,bmi-calculator,4,0,0,0
P017,A,2026-01-21T09:55:47.140Z,step_complete,session-1768987979852-c4vrd5sz1,bmi-calculator,4,0,28,0
P017,A,2026-01-21T09:55:47.279Z,drill_shown,session-1768987979852-c4vrd5sz1,bmi-calculator,0,0,0,0
P017,A,2026-01-21T09:55:56.261Z,drill_mcq_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:55:56.261Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:56:10.670Z,drill_code_completed,session-1768987979852-c4vrd5sz1,bmi-calculator,0,1,0,0
P017,A,2026-01-21T09:56:10.670Z,drill_attempt,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:56:12.145Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:56:12.323Z,topic_weight_change,session-1768987979852-c4vrd5sz1,,0,0,0,0
P017,A,2026-01-21T09:56:12.531Z,performance_score_update,session-1768987979852-c4vrd5sz1,,0,0,0,0
